"date","time","lon","lat"
"2015-09-10","07:07:24",15.764662,-22.379583
"2015-09-10","07:07:25",15.764662,-22.379583
"2015-09-10","07:07:26",15.764665,-22.379582
"2015-09-10","07:07:27",15.764667,-22.379578
"2015-09-10","07:07:28",15.764667,-22.379578
"2015-09-10","07:07:29",15.764667,-22.379575
"2015-09-10","07:07:30",15.764667,-22.379573
"2015-09-10","07:07:31",15.764668,-22.379572
"2015-09-10","07:07:32",15.764672,-22.37957
"2015-09-10","07:07:33",15.764672,-22.379568
"2015-09-10","07:07:34",15.764672,-22.37957
"2015-09-10","07:07:35",15.764675,-22.379568
"2015-09-10","07:07:36",15.764677,-22.379567
"2015-09-10","07:07:37",15.76468,-22.379567
"2015-09-10","07:07:38",15.764685,-22.379568
"2015-09-10","07:07:39",15.764692,-22.379572
"2015-09-10","07:07:40",15.764698,-22.379572
"2015-09-10","07:07:41",15.764703,-22.379573
"2015-09-10","07:07:42",15.764707,-22.379575
"2015-09-10","07:07:43",15.76471,-22.379573
"2015-09-10","07:07:44",15.764712,-22.379575
"2015-09-10","07:07:45",15.764712,-22.379577
"2015-09-10","07:07:46",15.764713,-22.379582
"2015-09-10","07:07:47",15.764715,-22.379585
"2015-09-10","07:07:48",15.764717,-22.379588
"2015-09-10","07:07:49",15.764715,-22.379592
"2015-09-10","07:07:50",15.764712,-22.379595
"2015-09-10","07:07:51",15.764708,-22.3796
"2015-09-10","07:07:52",15.764702,-22.379602
"2015-09-10","07:07:53",15.764692,-22.379602
"2015-09-10","07:07:54",15.764687,-22.379602
"2015-09-10","07:07:55",15.764682,-22.379603
"2015-09-10","07:07:56",15.764677,-22.379605
"2015-09-10","07:07:57",15.764678,-22.379607
"2015-09-10","07:07:58",15.764678,-22.379607
"2015-09-10","07:07:59",15.764678,-22.379607
"2015-09-10","07:08:00",15.764678,-22.379607
"2015-09-10","07:08:01",15.764678,-22.379607
"2015-09-10","07:08:02",15.764675,-22.379607
"2015-09-10","07:08:03",15.764673,-22.379608
"2015-09-10","07:08:04",15.764672,-22.37961
"2015-09-10","07:08:05",15.764672,-22.37961
"2015-09-10","07:08:06",15.76467,-22.37961
"2015-09-10","07:08:07",15.764667,-22.379613
"2015-09-10","07:08:08",15.76466,-22.379615
"2015-09-10","07:08:09",15.764655,-22.379618
"2015-09-10","07:08:10",15.76465,-22.379622
"2015-09-10","07:08:11",15.764645,-22.37963
"2015-09-10","07:08:12",15.76464,-22.379638
"2015-09-10","07:08:13",15.764637,-22.379642
"2015-09-10","07:08:14",15.764632,-22.379648
"2015-09-10","07:08:15",15.764627,-22.379657
"2015-09-10","07:08:16",15.764622,-22.379662
"2015-09-10","07:08:17",15.764617,-22.379668
"2015-09-10","07:08:18",15.764613,-22.379675
"2015-09-10","07:08:19",15.764608,-22.379682
"2015-09-10","07:08:20",15.764605,-22.37969
"2015-09-10","07:08:21",15.764603,-22.379695
"2015-09-10","07:08:22",15.764598,-22.379703
"2015-09-10","07:08:23",15.764595,-22.37971
"2015-09-10","07:08:24",15.764588,-22.379718
"2015-09-10","07:08:25",15.764587,-22.379727
"2015-09-10","07:08:26",15.764585,-22.379732
"2015-09-10","07:08:27",15.764585,-22.379735
"2015-09-10","07:08:28",15.764583,-22.379732
"2015-09-10","07:08:29",15.764582,-22.379732
"2015-09-10","07:08:30",15.764582,-22.379732
"2015-09-10","07:08:31",15.764582,-22.379732
"2015-09-10","07:08:32",15.764582,-22.379732
"2015-09-10","07:08:33",15.764582,-22.379732
"2015-09-10","07:08:34",15.764582,-22.379732
"2015-09-10","07:08:35",15.764582,-22.379732
"2015-09-10","07:08:36",15.764582,-22.379732
"2015-09-10","07:08:37",15.764582,-22.379733
"2015-09-10","07:08:38",15.764582,-22.379735
"2015-09-10","07:08:39",15.764582,-22.379733
"2015-09-10","07:08:40",15.764582,-22.379733
"2015-09-10","07:08:41",15.76458,-22.379733
"2015-09-10","07:08:42",15.76458,-22.379733
"2015-09-10","07:08:43",15.76458,-22.379733
"2015-09-10","07:08:44",15.764583,-22.379733
"2015-09-10","07:08:45",15.764582,-22.37973
"2015-09-10","07:08:46",15.764583,-22.379728
"2015-09-10","07:08:47",15.764583,-22.379723
"2015-09-10","07:08:48",15.764583,-22.379723
"2015-09-10","07:08:49",15.764583,-22.379722
"2015-09-10","07:08:50",15.764583,-22.379722
"2015-09-10","07:08:51",15.764583,-22.379723
"2015-09-10","07:08:52",15.764583,-22.379723
"2015-09-10","07:08:53",15.764583,-22.379723
"2015-09-10","07:08:54",15.76458,-22.379725
"2015-09-10","07:08:55",15.76458,-22.379725
"2015-09-10","07:08:56",15.764582,-22.379722
"2015-09-10","07:08:57",15.764582,-22.379723
"2015-09-10","07:08:58",15.764582,-22.379723
"2015-09-10","07:08:59",15.764582,-22.379725
"2015-09-10","07:09:00",15.764582,-22.379723
"2015-09-10","07:09:01",15.764582,-22.379723
"2015-09-10","07:09:02",15.764582,-22.379723
"2015-09-10","07:09:03",15.764582,-22.379723
"2015-09-10","07:09:04",15.764583,-22.379723
"2015-09-10","07:09:05",15.764585,-22.379723
"2015-09-10","07:09:06",15.764587,-22.379723
"2015-09-10","07:09:07",15.764587,-22.379723
"2015-09-10","07:09:08",15.764587,-22.379722
"2015-09-10","07:09:09",15.764588,-22.379723
"2015-09-10","07:09:10",15.764587,-22.379722
"2015-09-10","07:09:11",15.764585,-22.379723
"2015-09-10","07:09:12",15.764585,-22.379722
"2015-09-10","07:09:13",15.764587,-22.37972
"2015-09-10","07:09:14",15.764587,-22.37972
"2015-09-10","07:09:15",15.764588,-22.379723
"2015-09-10","07:09:16",15.764588,-22.379725
